time,ir,red,green,spo2,hr,temp
10:00:19,744,613,157,613,157,0
10:00:19,834,442,89,442,89,0
10:00:19,974,248,125,248,125,0
10:00:19,1036,595,225,595,225,0
10:00:19,992,440,91,440,91,0
10:00:20,848,393,102,393,102,0
10:00:20,852,430,136,430,136,0
10:00:20,1010,643,108,643,108,0
10:00:20,1012,759,55,759,55,0
10:00:20,945,642,137,642,137,0
10:00:20,771,524,41,524,41,0
10:00:20,995,214,0,214,0,0
10:00:20,844,355,187,355,187,0
10:00:20,761,713,142,713,142,0
10:00:20,1039,797,0,797,0,0
10:00:20,971,717,221,717,221,0
10:00:20,857,611,125,611,125,0
10:00:21,877,705,12,705,12,0
10:00:21,1007,647,211,647,211,0
10:00:21,806,536,195,536,195,0
10:00:21,1019,620,209,620,209,0
10:00:21,1091,240,153,240,153,0
10:00:21,814,152,201,152,201,0
10:00:21,987,638,96,638,96,0
10:00:21,862,708,115,708,115,0
10:00:21,854,351,227,351,227,0
10:00:21,884,506,88,506,88,0
10:00:21,832,309,27,309,27,0
10:00:21,959,297,0,297,0,0
10:00:21,960,126,122,126,122,0
10:00:22,1069,493,135,493,135,0
10:00:22,698,386,61,386,61,0
10:00:22,808,312,0,312,0,0
10:00:22,813,623,53,623,53,0
10:00:22,829,618,48,618,48,0
10:00:22,1012,557,227,557,227,0
10:00:22,831,334,32,334,32,0
10:00:22,948,542,135,542,135,0
10:00:22,780,598,156,598,156,0
10:00:22,957,786,182,786,182,0
10:00:22,811,478,108,478,108,0
10:00:22,948,728,37,728,37,0
10:00:23,958,501,69,501,69,0
10:00:23,976,348,51,348,51,0
10:00:23,907,591,136,591,136,0
10:00:23,1149,269,34,269,34,0
10:00:23,966,750,161,750,161,0
10:00:23,917,206,102,206,102,0
10:00:23,889,335,303,335,303,0
10:00:23,979,394,178,394,178,0
10:00:23,882,195,169,195,169,0
10:00:23,1019,0,54,0,54,0
10:00:23,985,267,203,267,203,0
10:00:23,878,430,182,430,182,0
10:00:24,981,584,221,584,221,0
10:00:24,871,743,139,743,139,0
10:00:24,828,713,182,713,182,0
10:00:24,964,0,9,0,9,0
10:00:24,744,613,157,613,157,0
10:00:24,962,301,113,301,113,0
10:00:24,834,442,92,442,92,0
10:00:24,1036,595,225,595,225,0
10:00:24,769,525,0,525,0,0
10:00:24,848,393,102,393,102,0
10:00:24,872,524,134,524,134,0
10:00:24,1010,643,108,643,108,0
10:00:24,948,616,230,616,230,0
10:00:25,945,642,137,642,137,0
10:00:25,1035,505,242,505,242,0
10:00:25,995,214,0,214,0,0
10:00:25,1055,340,137,340,137,0
10:00:25,969,0,0,0,0,0
10:00:25,914,196,12,196,12,0
10:00:25,845,513,193,513,193,0
10:00:25,857,611,125,611,125,0
10:00:25,991,277,146,277,146,0
10:00:25,1007,647,211,647,211,0
10:00:25,934,622,64,622,64,0
10:00:25,1019,620,209,620,209,0
10:00:25,865,270,69,270,69,0
10:00:26,814,152,201,152,201,0
10:00:26,952,779,173,779,173,0
10:00:26,862,708,115,708,115,0
10:00:26,986,248,219,248,219,0
10:00:26,962,351,72,351,72,0
10:00:26,832,309,27,309,27,0
10:00:26,947,0,0,0,0,0
10:00:26,960,126,122,126,122,0
10:00:26,968,262,166,262,166,0
10:00:26,698,386,61,386,61,0
10:00:26,744,0,185,0,185,0
10:00:26,813,623,53,623,53,0
10:00:27,920,461,108,461,108,0
10:00:27,1012,557,227,557,227,0
10:00:27,1020,238,91,238,91,0
10:00:27,988,339,32,339,32,0
10:00:27,925,363,40,363,40,0
10:00:27,995,0,72,0,72,0
10:00:27,811,478,108,478,108,0
10:00:27,0,234,71,234,71,0
10:00:27,958,501,69,501,69,0
10:00:27,790,597,71,597,71,0
10:00:27,907,591,136,591,136,0
10:00:27,993,828,129,828,129,0
10:00:28,966,750,161,750,161,0
10:00:28,970,560,201,560,201,0
10:00:28,889,335,303,335,303,0
10:00:28,866,300,134,300,134,0
10:00:28,1001,721,94,721,94,0
10:00:28,1019,0,54,0,54,0
10:00:28,987,384,171,384,171,0
10:00:28,878,430,182,430,182,0
10:00:28,828,144,0,144,0,0
10:00:28,871,743,139,743,139,0
10:00:28,944,503,73,503,73,0
10:00:28,964,0,9,0,9,0
10:00:28,926,655,120,655,120,0
10:00:29,962,301,113,301,113,0
10:00:29,1241,307,163,307,163,0
10:00:29,776,0,92,0,92,0
10:00:29,769,525,0,525,0,0
10:00:29,934,328,155,328,155,0
10:00:29,872,524,134,524,134,0
10:00:29,946,643,200,643,200,0
10:00:29,948,616,230,616,230,0
10:00:29,902,755,215,755,215,0
10:00:29,1035,505,242,505,242,0
10:00:29,862,780,140,780,140,0
10:00:29,1055,340,137,340,137,0
10:00:29,1015,225,128,225,128,0
10:00:30,914,196,12,196,12,0
10:00:30,763,349,107,349,107,0
10:00:30,968,657,83,657,83,0
10:00:30,991,277,146,277,146,0
10:00:30,858,297,39,297,39,0
10:00:30,934,622,64,622,64,0
10:00:30,947,551,0,551,0,0
10:00:30,865,270,69,270,69,0
10:00:30,931,522,211,522,211,0
10:00:30,952,779,173,779,173,0
10:00:30,962,653,198,653,198,0
10:00:30,986,248,219,248,219,0
10:00:31,1026,204,65,204,65,0
10:00:31,962,214,72,214,72,0
10:00:31,947,0,0,0,0,0
10:00:31,749,470,128,470,128,0
10:00:31,968,262,166,262,166,0
10:00:31,968,246,204,246,204,0
10:00:31,744,0,185,0,185,0
10:00:31,810,385,90,385,90,0
10:00:31,920,461,108,461,108,0
10:00:31,937,0,35,0,35,0
10:00:31,1020,238,91,238,91,0
10:00:31,801,146,122,146,122,0
10:00:31,925,363,40,363,40,0
10:00:32,970,0,357,0,357,0
10:00:32,1016,389,227,389,227,0
10:00:32,0,234,71,234,71,0
10:00:32,815,335,172,335,172,0
10:00:32,790,597,71,597,71,0
10:00:32,988,309,78,309,78,0
10:00:32,993,828,129,828,129,0
10:00:32,1031,287,213,287,213,0
10:00:32,970,560,201,560,201,0
10:00:32,958,611,140,611,140,0
10:00:32,866,300,134,300,134,0
10:00:32,1044,435,63,435,63,0
10:00:32,1001,721,94,721,94,0
10:00:33,987,384,171,384,171,0
10:00:33,715,159,3,159,3,0
10:00:33,828,144,0,144,0,0
10:00:33,953,636,189,636,189,0
10:00:33,944,503,73,503,73,0
10:00:33,865,378,0,378,0,0
10:00:33,926,655,120,655,120,0
10:00:33,799,240,156,240,156,0
10:00:33,1241,307,163,307,163,0
10:00:33,956,600,217,600,217,0
10:00:33,856,586,126,586,126,0
10:00:33,912,653,0,653,0,0
10:00:34,971,180,141,180,141,0
10:00:34,946,643,200,643,200,0
10:00:34,863,304,0,304,0,0
10:00:34,902,755,215,755,215,0
10:00:34,882,309,132,309,132,0
10:00:34,862,780,140,780,140,0
10:00:34,816,459,123,459,123,0
10:00:34,1015,225,128,225,128,0
10:00:34,979,742,170,742,170,0
10:00:34,763,349,107,349,107,0
10:00:34,961,293,122,293,122,0
10:00:34,968,657,0,657,0,0
10:00:34,858,297,39,297,39,0
10:00:35,0,398,134,398,134,0
10:00:35,947,551,0,551,0,0
10:00:35,1085,445,251,445,251,0
10:00:35,931,522,211,522,211,0
10:00:35,998,434,0,434,0,0
10:00:35,962,653,198,653,198,0
10:00:35,976,367,59,367,59,0
10:00:35,1026,204,65,204,65,0
10:00:35,764,82,121,82,121,0
10:00:35,824,159,14,159,14,0
10:00:35,922,615,374,615,374,0
10:00:35,895,548,239,548,239,0
10:00:35,968,246,204,246,204,0
10:00:36,924,702,109,702,109,0
10:00:36,810,385,90,385,90,0
10:00:36,744,302,147,302,147,0
10:00:36,937,0,35,0,35,0
10:00:36,791,0,181,0,181,0
10:00:36,801,146,122,146,122,0
10:00:36,954,690,103,690,103,0
10:00:36,970,0,357,0,357,0
10:00:36,1087,292,174,292,174,0
10:00:36,1016,389,0,389,0,0
10:00:36,815,335,172,335,172,0
10:00:36,828,323,34,323,34,0
10:00:36,988,309,78,309,78,0
10:00:37,934,519,156,519,156,0
10:00:37,1031,287,213,287,213,0
10:00:37,1011,248,117,248,117,0
10:00:37,958,611,140,611,140,0
10:00:37,778,0,79,0,79,0
10:00:37,1044,435,63,435,63,0
10:00:37,843,693,70,693,70,0
10:00:37,697,838,82,838,82,0
10:00:37,871,381,195,381,195,0
10:00:37,1020,196,82,196,82,0
10:00:37,953,636,189,636,189,0
10:00:37,938,579,0,579,0,0
10:00:37,865,378,0,378,0,0
10:00:38,795,173,211,173,211,0
10:00:38,799,240,156,240,156,0
10:00:38,968,550,0,550,0,0
10:00:38,956,600,217,600,217,0
10:00:38,987,755,30,755,30,0
10:00:38,912,653,0,653,0,0
10:00:38,792,0,142,0,142,0
10:00:38,969,180,20,180,20,0
10:00:38,863,304,0,304,0,0
10:00:38,1015,93,190,93,190,0
10:00:38,882,309,132,309,132,0
10:00:38,859,208,129,208,129,0
10:00:38,816,459,123,459,123,0
10:00:38,0,575,135,575,135,0
10:00:39,979,742,170,742,170,0
10:00:39,951,569,144,569,144,0
10:00:39,961,293,122,293,122,0
10:00:39,1023,480,86,480,86,0
10:00:39,796,555,0,555,0,0
10:00:39,941,338,164,338,164,0
10:00:39,712,214,201,214,201,0
10:00:39,1085,445,251,445,251,0
10:00:39,759,656,71,656,71,0
10:00:39,998,434,0,434,0,0
10:00:39,835,359,71,359,71,0
10:00:39,976,367,59,367,59,0
10:00:39,824,402,176,402,176,0
10:00:40,764,82,121,82,121,0
10:00:40,916,320,110,320,110,80
10:00:40,926,528,56,528,56,0
10:00:40,895,548,239,548,239,0
10:00:40,827,397,0,397,0,0
10:00:40,924,702,109,702,109,0
10:00:40,1028,611,196,611,196,0
10:00:40,744,302,147,302,147,0
10:00:40,991,421,163,421,163,0
10:00:41,791,0,181,0,181,0
10:00:41,1029,562,188,562,188,0
10:00:41,954,690,103,690,103,0
